Date,Average Temperature,AverageTemperatureUncertainty,Country
1980-06-01,16.859,0.27899999999999997,Georgia
1985-06-01,16.477999999999998,0.434,Georgia
1990-06-01,16.491,0.254,Georgia
1995-06-01,17.442,0.256,Georgia
2000-06-01,16.506,0.324,Georgia
2005-06-01,15.651000000000002,0.3720000000000001,Georgia
2010-06-01,19.321,0.42,Georgia
2013-06-01,17.417,0.493,Georgia
1950-06-01,17.617,0.187,Germany
1955-06-01,14.791,0.168,Germany
1960-06-01,16.423000000000002,0.29100000000000004,Germany
1965-06-01,15.720999999999998,0.475,Germany
1970-06-01,17.371000000000002,0.278,Germany
1975-06-01,14.973,0.249,Germany
1980-06-01,14.993,0.14800000000000002,Germany
1985-06-01,13.86,0.36200000000000004,Germany
1990-06-01,15.556,0.237,Germany
1995-06-01,14.567,0.21600000000000005,Germany
2000-06-01,17.180999999999994,0.18100000000000002,Germany
2005-06-01,16.636,0.109,Germany
2010-06-01,16.688,0.172,Germany
2013-06-01,15.927,0.253,Germany
1950-06-01,26.281,0.183,Ghana
1955-06-01,25.826,0.14,Ghana
1960-06-01,26.067,0.278,Ghana
1965-06-01,25.808000000000003,0.539,Ghana
1970-06-01,26.969,0.28300000000000003,Ghana
1975-06-01,26.246,0.203,Ghana
1980-06-01,26.523000000000003,0.214,Ghana
1985-06-01,26.304000000000002,0.396,Ghana
1990-06-01,26.713,0.293,Ghana
1995-06-01,26.916,0.23,Ghana
2000-06-01,26.44700000000001,0.205,Ghana
2005-06-01,26.613000000000003,0.21,Ghana
2010-06-01,27.215,0.27699999999999997,Ghana
2013-06-01,26.859,0.177,Ghana
1950-06-01,22.843000000000004,0.32799999999999996,Greece
1955-06-01,22.041,0.162,Greece
1960-06-01,21.645,0.249,Greece
1965-06-01,22.249,0.4920000000000001,Greece
1970-06-01,21.843000000000004,0.251,Greece
1975-06-01,21.414,0.177,Greece
1980-06-01,21.353,0.35600000000000004,Greece
1985-06-01,22.279,0.518,Greece
1990-06-01,22.222,0.363,Greece
1995-06-01,23.432,0.257,Greece
2000-06-01,23.229,0.303,Greece
2005-06-01,22.119,0.24100000000000002,Greece
2010-06-01,22.946,0.322,Greece
2013-06-01,23.099,0.4,Greece
1950-06-01,-3.404,0.595,Greenland
1955-06-01,-4.38,0.55,Greenland
1960-06-01,-4.203,0.535,Greenland
1965-06-01,-5.541,1.003,Greenland
1970-06-01,-5.959,0.762,Greenland
1975-06-01,-5.1789999999999985,0.731,Greenland
1980-06-01,-5.142,0.72,Greenland
1985-06-01,-3.837,0.973,Greenland
1990-06-01,-2.801,0.434,Greenland
1995-06-01,-3.649,0.385,Greenland
2000-06-01,-3.605,1.206,Greenland
2005-06-01,-3.039,0.439,Greenland
2010-06-01,-3.255,0.43799999999999994,Greenland
2013-06-01,-3.474,1.162,Greenland
1950-06-01,26.809,0.24,Grenada
1955-06-01,27.23200000000001,0.214,Grenada
1960-06-01,27.748,0.226,Grenada
1965-06-01,27.213,0.452,Grenada
1970-06-01,27.51100000000001,0.3,Grenada
1975-06-01,27.513,0.36,Grenada
1980-06-01,27.689,0.33899999999999997,Grenada
1985-06-01,27.407,0.36200000000000004,Grenada
1990-06-01,27.513,0.27399999999999997,Grenada
1995-06-01,28.112,0.332,Grenada
2000-06-01,27.518,0.261,Grenada
2005-06-01,28.001,0.221,Grenada
2010-06-01,28.695,0.361,Grenada
2013-06-01,28.027,0.42,Grenada
1950-06-01,26.859,0.519,Guadeloupe
1955-06-01,27.651,0.419,Guadeloupe
1960-06-01,28.284,0.272,Guadeloupe
1965-06-01,27.28,0.444,Guadeloupe
1970-06-01,27.553,0.441,Guadeloupe
1975-06-01,27.609,0.23,Guadeloupe
1980-06-01,28.285,0.34299999999999997,Guadeloupe
1985-06-01,27.674,0.348,Guadeloupe
1990-06-01,27.84,0.436,Guadeloupe
1995-06-01,28.504,0.235,Guadeloupe
2000-06-01,27.883000000000006,0.23399999999999999,Guadeloupe
2005-06-01,28.567,0.222,Guadeloupe
2010-06-01,28.864,0.293,Guadeloupe
2013-06-01,28.238000000000003,0.478,Guadeloupe
1950-06-01,27.254,0.423,Guam
1955-06-01,27.255,0.3,Guam
1960-06-01,27.59,0.47100000000000003,Guam
1965-06-01,27.637,0.444,Guam
1970-06-01,27.916,0.884,Guam
1975-06-01,28.195999999999998,0.34,Guam
1980-06-01,27.886,0.581,Guam
1985-06-01,27.86,0.37799999999999995,Guam
1990-06-01,28.22,0.426,Guam
1995-06-01,28.04,0.5,Guam
2000-06-01,28.189,0.45799999999999996,Guam
2005-06-01,28.214,0.434,Guam
2010-06-01,28.206,0.6859999999999999,Guam
2013-06-01,28.858,0.924,Guam
1950-06-01,24.374,0.34299999999999997,Guatemala
1955-06-01,24.991,0.249,Guatemala
1960-06-01,24.871,0.287,Guatemala
1965-06-01,24.685,0.599,Guatemala
1970-06-01,25.123,0.312,Guatemala
1975-06-01,25.274,0.34,Guatemala
1980-06-01,24.958,0.207,Guatemala
1985-06-01,24.843000000000004,0.41100000000000003,Guatemala
1990-06-01,24.812,0.46,Guatemala
1995-06-01,25.451,0.344,Guatemala
2000-06-01,24.373,0.28,Guatemala
2005-06-01,25.584,0.363,Guatemala
2010-06-01,25.626,0.49,Guatemala
2013-06-01,25.048,0.40299999999999997,Guatemala
1950-06-01,15.786,0.243,Guernsey
1955-06-01,13.948,0.21100000000000002,Guernsey
1960-06-01,15.281,0.4320000000000001,Guernsey
1965-06-01,13.292,0.47100000000000003,Guernsey
1970-06-01,15.339,0.276,Guernsey
1975-06-01,14.593,0.361,Guernsey
1980-06-01,13.274000000000001,0.217,Guernsey
1985-06-01,13.127,0.363,Guernsey
1990-06-01,13.568,0.38799999999999996,Guernsey
1995-06-01,14.139000000000001,0.258,Guernsey
2000-06-01,14.828,0.185,Guernsey
2005-06-01,15.625,0.156,Guernsey
2010-06-01,14.906,0.262,Guernsey
2013-06-01,13.531,0.628,Guernsey
1950-06-01,27.897,0.243,Guinea Bissau
1955-06-01,27.706999999999997,0.23800000000000002,Guinea Bissau
1960-06-01,27.925,0.45,Guinea Bissau
1965-06-01,27.889,0.546,Guinea Bissau
1970-06-01,28.31,0.5720000000000001,Guinea Bissau
1975-06-01,28.346999999999998,0.39899999999999997,Guinea Bissau
1980-06-01,28.366,0.244,Guinea Bissau
1985-06-01,28.282,0.526,Guinea Bissau
1990-06-01,28.427,0.495,Guinea Bissau
1995-06-01,29.026,0.35600000000000004,Guinea Bissau
2000-06-01,28.297,0.746,Guinea Bissau
2005-06-01,29.059,0.5870000000000001,Guinea Bissau
2010-06-01,28.785999999999998,0.332,Guinea Bissau
2013-06-01,28.889,0.44,Guinea Bissau
1950-06-01,25.67,0.17600000000000002,Guinea
1955-06-01,25.355,0.14400000000000002,Guinea
1960-06-01,25.752,0.3,Guinea
1965-06-01,25.59,0.429,Guinea
1970-06-01,26.154,0.379,Guinea
1975-06-01,26.008000000000006,0.248,Guinea
1980-06-01,26.145,0.4,Guinea
1985-06-01,26.159,0.45299999999999996,Guinea
1990-06-01,26.291999999999998,0.321,Guinea
1995-06-01,26.892,0.4,Guinea
2000-06-01,25.968000000000004,0.48700000000000004,Guinea
2005-06-01,26.328000000000007,0.41200000000000003,Guinea
2010-06-01,26.413,0.27399999999999997,Guinea
2013-06-01,26.468000000000004,0.5710000000000001,Guinea
1950-06-01,25.359,0.212,Guyana
1955-06-01,25.607,0.4370000000000001,Guyana
1960-06-01,25.546,0.485,Guyana
1965-06-01,25.32,0.499,Guyana
1970-06-01,25.932,0.44,Guyana
1975-06-01,25.396,0.20600000000000002,Guyana
1980-06-01,26.023000000000003,0.298,Guyana
1985-06-01,25.250999999999998,0.425,Guyana
1990-06-01,26.073,0.253,Guyana
1995-06-01,26.237,0.301,Guyana
2000-06-01,25.936,0.24600000000000002,Guyana
2005-06-01,26.756,0.331,Guyana
2010-06-01,26.794,0.322,Guyana
2013-06-01,26.573,0.22,Guyana
1950-06-01,27.24,0.19899999999999998,Haiti
1955-06-01,27.163,0.292,Haiti
1960-06-01,27.69700000000001,0.359,Haiti
1965-06-01,27.03,0.469,Haiti
1970-06-01,27.675,0.2,Haiti
1975-06-01,27.946,0.251,Haiti
1980-06-01,28.397,0.34299999999999997,Haiti
1985-06-01,28.047,0.608,Haiti
1990-06-01,28.047,0.377,Haiti
1995-06-01,28.372,0.495,Haiti
2000-06-01,28.009,0.272,Haiti
2005-06-01,28.299000000000003,0.344,Haiti
2010-06-01,28.565,0.537,Haiti
2013-06-01,28.147,0.568,Haiti
1950-06-01,0.2390000000000002,1.264,Heard Island And Mcdonald Islands
1955-06-01,1.1050000000000002,0.631,Heard Island And Mcdonald Islands
1960-06-01,1.835,1.821,Heard Island And Mcdonald Islands
1965-06-01,-0.4669999999999999,0.925,Heard Island And Mcdonald Islands
1970-06-01,1.012,1.311,Heard Island And Mcdonald Islands
1975-06-01,1.3969999999999998,0.934,Heard Island And Mcdonald Islands
1980-06-01,1.7440000000000002,3.807,Heard Island And Mcdonald Islands
1985-06-01,1.721,1.065,Heard Island And Mcdonald Islands
1990-06-01,2.1959999999999997,1.339,Heard Island And Mcdonald Islands
1995-06-01,1.531,1.1640000000000001,Heard Island And Mcdonald Islands
2000-06-01,1.5230000000000001,1.048,Heard Island And Mcdonald Islands
2005-06-01,1.881,0.6509999999999999,Heard Island And Mcdonald Islands
2010-06-01,1.945,2.059,Heard Island And Mcdonald Islands
2013-06-01,1.564,0.836,Heard Island And Mcdonald Islands
1950-06-01,25.363000000000003,0.272,Honduras
1955-06-01,26.135,0.325,Honduras
1960-06-01,25.73,0.19699999999999998,Honduras
1965-06-01,25.849,0.639,Honduras
1970-06-01,25.971,0.429,Honduras
1975-06-01,26.573,0.2,Honduras
1980-06-01,25.984,0.192,Honduras
1985-06-01,26.226,0.37,Honduras
1990-06-01,25.978,0.467,Honduras
1995-06-01,27.12,0.541,Honduras
2000-06-01,25.728,0.314,Honduras
2005-06-01,26.928,0.406,Honduras
2010-06-01,26.781,0.43,Honduras
2013-06-01,25.956,0.42,Honduras
1950-06-01,26.846,0.358,Hong Kong
1955-06-01,27.21,0.218,Hong Kong
1960-06-01,27.632,0.311,Hong Kong
1965-06-01,26.871,0.45799999999999996,Hong Kong
1970-06-01,27.976,0.297,Hong Kong
1975-06-01,27.416,0.26899999999999996,Hong Kong
1980-06-01,28.144,0.177,Hong Kong
1985-06-01,27.371,0.294,Hong Kong
1990-06-01,27.953000000000007,0.308,Hong Kong
1995-06-01,28.173000000000002,0.20199999999999999,Hong Kong
2000-06-01,28.124,0.212,Hong Kong
2005-06-01,27.487,0.209,Hong Kong
2010-06-01,27.033,0.337,Hong Kong
2013-06-01,28.251,0.462,Hong Kong
1950-06-01,20.178,0.45,Hungary
1955-06-01,18.148,0.318,Hungary
1960-06-01,19.131,0.348,Hungary
1965-06-01,18.547,0.418,Hungary
1970-06-01,19.21,0.354,Hungary
1975-06-01,18.366,0.172,Hungary
1980-06-01,17.898,0.373,Hungary
1985-06-01,16.511000000000006,0.271,Hungary
1990-06-01,18.577,0.39399999999999996,Hungary
1995-06-01,18.378,0.159,Hungary
2000-06-01,20.811,0.46799999999999997,Hungary
2005-06-01,18.933,0.35,Hungary
2010-06-01,19.661,0.297,Hungary
2013-06-01,19.950000000000006,0.258,Hungary
1950-06-01,6.9380000000000015,0.21100000000000002,Iceland
1955-06-01,6.706,0.45799999999999996,Iceland
1960-06-01,7.599,0.505,Iceland
1965-06-01,6.1000000000000005,0.715,Iceland
1970-06-01,7.216,0.508,Iceland
1975-06-01,5.085,0.349,Iceland
1980-06-01,6.98,0.305,Iceland
1985-06-01,6.7120000000000015,0.28600000000000003,Iceland
1990-06-01,7.2429999999999986,0.261,Iceland
1995-06-01,7.574,0.324,Iceland
2000-06-01,6.5600000000000005,0.381,Iceland
2005-06-01,7.4060000000000015,0.26899999999999996,Iceland
2010-06-01,8.254,0.32299999999999995,Iceland
2013-06-01,7.723000000000001,1.065,Iceland
1950-06-01,29.23,0.165,India
1955-06-01,29.15,0.21600000000000005,India
1960-06-01,29.581,0.34700000000000003,India
1965-06-01,29.666,0.6759999999999999,India
1970-06-01,28.263,0.22899999999999998,India
1975-06-01,28.879,0.273,India
1980-06-01,28.638,0.28600000000000003,India
1985-06-01,29.166999999999998,0.34700000000000003,India
1990-06-01,28.837,0.20199999999999999,India
1995-06-01,30.65,0.185,India
2000-06-01,28.511,0.20600000000000002,India
2005-06-01,30.404,0.14300000000000002,India
2010-06-01,29.908,0.142,India
2013-06-01,28.766,0.299,India
1950-06-01,26.031,0.267,Indonesia
1955-06-01,25.638,0.209,Indonesia
1960-06-01,25.863000000000003,0.324,Indonesia
1965-06-01,25.68,0.37799999999999995,Indonesia
1970-06-01,26.15,0.344,Indonesia
1975-06-01,25.864,0.156,Indonesia
1980-06-01,26.102,0.21,Indonesia
1985-06-01,26.000999999999998,0.317,Indonesia
1990-06-01,26.359,0.17300000000000001,Indonesia
1995-06-01,26.487,0.163,Indonesia
2000-06-01,25.831,0.205,Indonesia
2005-06-01,26.581999999999997,0.158,Indonesia
2010-06-01,26.628,0.239,Indonesia
2013-06-01,26.881,0.248,Indonesia
1950-06-01,27.088,0.345,Iran
1955-06-01,26.651000000000003,0.444,Iran
1960-06-01,27.76,0.35700000000000004,Iran
1965-06-01,27.04600000000001,0.595,Iran
1970-06-01,27.907,0.447,Iran
1975-06-01,27.613000000000003,0.337,Iran
1980-06-01,28.087000000000003,0.256,Iran
1985-06-01,28.090000000000003,0.34,Iran
1990-06-01,28.372,0.21899999999999997,Iran
1995-06-01,27.334000000000003,0.17800000000000002,Iran
2000-06-01,27.892000000000003,0.179,Iran
2005-06-01,28.548000000000002,0.29600000000000004,Iran
2010-06-01,29.97,0.11900000000000001,Iran
2013-06-01,29.361,0.376,Iran
1950-06-01,30.533,0.49,Iraq
1955-06-01,32.798,0.36200000000000004,Iraq
1960-06-01,31.934,0.294,Iraq
1965-06-01,32.71,0.451,Iraq
1970-06-01,32.023,0.35100000000000003,Iraq
1975-06-01,32.22,0.43,Iraq
1980-06-01,33.216,0.34600000000000003,Iraq
1985-06-01,31.803,0.5670000000000001,Iraq
1990-06-01,32.663000000000004,0.349,Iraq
1995-06-01,32.285000000000004,0.38799999999999996,Iraq
2000-06-01,33.215,0.322,Iraq
2005-06-01,32.478,0.31,Iraq
2010-06-01,34.475,0.10099999999999999,Iraq
2013-06-01,32.819,0.638,Iraq
1950-06-01,14.565,0.304,Ireland
1955-06-01,13.196,0.316,Ireland
1960-06-01,14.732,0.29100000000000004,Ireland
1965-06-01,13.423,0.502,Ireland
1970-06-01,15.248,0.253,Ireland
1975-06-01,14.027999999999999,0.35200000000000004,Ireland
1980-06-01,12.922,0.156,Ireland
1985-06-01,12.365,0.32,Ireland
1990-06-01,12.925,0.301,Ireland
1995-06-01,14.447,0.243,Ireland
2000-06-01,13.839,0.226,Ireland
2005-06-01,14.719,0.24,Ireland
2010-06-01,15.106,0.242,Ireland
2013-06-01,13.663,0.248,Ireland
1950-06-01,13.662,0.23399999999999999,Isle Of Man
1955-06-01,11.587000000000002,0.18100000000000002,Isle Of Man
1960-06-01,13.873,0.278,Isle Of Man
1965-06-01,12.3,0.579,Isle Of Man
1970-06-01,14.191,0.366,Isle Of Man
1975-06-01,12.674000000000001,0.248,Isle Of Man
1980-06-01,11.789000000000001,0.237,Isle Of Man
1985-06-01,10.963,0.36,Isle Of Man
1990-06-01,11.785,0.19699999999999998,Isle Of Man
1995-06-01,12.725,0.387,Isle Of Man
2000-06-01,12.559000000000001,0.271,Isle Of Man
2005-06-01,13.303,0.252,Isle Of Man
2010-06-01,13.595,0.242,Isle Of Man
2013-06-01,12.274000000000001,0.331,Isle Of Man
1950-06-01,24.885,0.414,Israel
1955-06-01,26.651,0.428,Israel
1960-06-01,25.255,0.284,Israel
1965-06-01,26.624,0.444,Israel
1970-06-01,25.09,0.249,Israel
1975-06-01,25.194000000000006,0.33399999999999996,Israel
1980-06-01,26.028,0.32899999999999996,Israel
1985-06-01,25.644,0.311,Israel
1990-06-01,25.476,0.377,Israel
1995-06-01,26.889,0.19,Israel
2000-06-01,26.587,0.17300000000000001,Israel
2005-06-01,25.684,0.11699999999999999,Israel
2010-06-01,27.224,0.21100000000000002,Israel
2013-06-01,26.229,1.355,Israel
1950-06-01,21.398000000000003,0.299,Italy
1955-06-01,19.185,0.225,Italy
1960-06-01,19.942,0.40299999999999997,Italy
1965-06-01,19.19,0.513,Italy
1970-06-01,19.881,0.32,Italy
1975-06-01,18.108,0.218,Italy
1980-06-01,17.846,0.292,Italy
1985-06-01,19.005,0.272,Italy
1990-06-01,19.804,0.293,Italy
1995-06-01,18.675,0.195,Italy
2000-06-01,21.373,0.301,Italy
2005-06-01,21.09,0.228,Italy
2010-06-01,20.172,0.321,Italy
2013-06-01,19.764,0.415,Italy
1950-06-01,26.871,0.325,Jamaica
1955-06-01,26.769,0.289,Jamaica
1960-06-01,26.912,0.851,Jamaica
1965-06-01,27.073,0.489,Jamaica
1970-06-01,27.498,0.391,Jamaica
1975-06-01,27.5,0.44299999999999995,Jamaica
1980-06-01,28.145,0.815,Jamaica
1985-06-01,27.534,0.371,Jamaica
1990-06-01,27.78,0.294,Jamaica
1995-06-01,28.096,0.423,Jamaica
2000-06-01,27.604,0.254,Jamaica
2005-06-01,28.026999999999997,0.249,Jamaica
2010-06-01,28.288,0.675,Jamaica
2013-06-01,28.075,0.8240000000000001,Jamaica
1950-06-01,19.101,0.18100000000000002,Japan
1955-06-01,19.845,0.217,Japan
1960-06-01,18.712,0.287,Japan
1965-06-01,18.869,0.455,Japan
1970-06-01,18.236,0.28300000000000003,Japan
1975-06-01,19.048,0.24100000000000002,Japan
1980-06-01,20.160999999999998,0.22699999999999998,Japan
1985-06-01,18.155,0.332,Japan
1990-06-01,20.377,0.28300000000000003,Japan
1995-06-01,17.907999999999994,0.171,Japan
2000-06-01,19.393,0.26899999999999996,Japan
2005-06-01,20.47,0.233,Japan
2010-06-01,20.337,0.299,Japan
2013-06-01,19.961,0.38,Japan
1950-06-01,15.786,0.243,Jersey
1955-06-01,13.948,0.21100000000000002,Jersey
1960-06-01,15.281,0.4320000000000001,Jersey
1965-06-01,13.292,0.47100000000000003,Jersey
1970-06-01,15.339,0.276,Jersey
1975-06-01,14.593,0.361,Jersey
1980-06-01,13.274000000000001,0.217,Jersey
1985-06-01,13.127,0.363,Jersey
1990-06-01,13.568,0.38799999999999996,Jersey
1995-06-01,14.139000000000001,0.258,Jersey
2000-06-01,14.828,0.185,Jersey
2005-06-01,15.625,0.156,Jersey
2010-06-01,14.906,0.262,Jersey
2013-06-01,13.531,0.628,Jersey
1950-06-01,26.081,0.597,Jordan
1955-06-01,28.124000000000002,0.424,Jordan
1960-06-01,26.608,0.35700000000000004,Jordan
1965-06-01,28.067,0.382,Jordan
1970-06-01,26.555,0.37,Jordan
1975-06-01,26.354,0.441,Jordan
1980-06-01,27.675,0.195,Jordan
1985-06-01,26.892,0.462,Jordan
1990-06-01,27.126,0.272,Jordan
1995-06-01,28.122,0.204,Jordan
2000-06-01,28.102,0.185,Jordan
2005-06-01,27.057,0.16399999999999998,Jordan
2010-06-01,28.773000000000003,0.354,Jordan
2013-06-01,27.522,1.092,Jordan
1950-06-01,20.349,0.278,Kazakhstan
1955-06-01,23.264,0.326,Kazakhstan
1960-06-01,20.869,0.311,Kazakhstan
1965-06-01,21.14,0.358,Kazakhstan
1970-06-01,20.061,0.278,Kazakhstan
1975-06-01,22.250999999999998,0.263,Kazakhstan
1980-06-01,20.859,0.27399999999999997,Kazakhstan
1985-06-01,21.511,0.336,Kazakhstan
1990-06-01,22.651,0.332,Kazakhstan
1995-06-01,22.315,0.355,Kazakhstan
2000-06-01,21.808000000000003,0.317,Kazakhstan
2005-06-01,22.514,0.287,Kazakhstan
2010-06-01,23.636,0.223,Kazakhstan
2013-06-01,21.147,0.423,Kazakhstan
1950-06-01,23.048,0.74,Kenya
1955-06-01,22.916999999999998,0.335,Kenya
1960-06-01,23.351,0.348,Kenya
1965-06-01,22.861,0.392,Kenya
1970-06-01,23.377,0.27699999999999997,Kenya
1975-06-01,23.08,0.161,Kenya
1980-06-01,23.646,0.239,Kenya
1985-06-01,22.994,0.255,Kenya
1990-06-01,23.26,0.276,Kenya
1995-06-01,23.904,0.22,Kenya
2000-06-01,23.794,0.233,Kenya
2005-06-01,23.894,0.217,Kenya
2010-06-01,24.271,0.37,Kenya
2013-06-01,23.567,0.6809999999999999,Kenya
1950-06-01,26.895,0.37799999999999995,Kingman Reef
1955-06-01,26.715,0.39399999999999996,Kingman Reef
1960-06-01,27.085,0.517,Kingman Reef
1965-06-01,27.08,0.69,Kingman Reef
1970-06-01,27.555999999999997,1.018,Kingman Reef
1975-06-01,26.921999999999997,0.9740000000000001,Kingman Reef
1980-06-01,27.87,0.513,Kingman Reef
1985-06-01,27.26,0.365,Kingman Reef
1990-06-01,27.493,0.359,Kingman Reef
1995-06-01,27.861,0.49,Kingman Reef
2000-06-01,27.583,0.616,Kingman Reef
2005-06-01,28.570999999999998,0.563,Kingman Reef
2010-06-01,27.995,0.612,Kingman Reef
2013-06-01,28.135,0.635,Kingman Reef
1950-06-01,26.955,0.428,Kiribati
1955-06-01,26.753,0.414,Kiribati
1960-06-01,26.996,0.565,Kiribati
1965-06-01,27.047,0.745,Kiribati
1970-06-01,27.522,1.065,Kiribati
1975-06-01,27.294,0.981,Kiribati
1980-06-01,27.938,0.625,Kiribati
1985-06-01,27.153,0.434,Kiribati
1990-06-01,27.438,0.446,Kiribati
1995-06-01,27.764,0.557,Kiribati
2000-06-01,27.605,0.65,Kiribati
2005-06-01,28.518,0.59,Kiribati
2010-06-01,28.122,0.588,Kiribati
2013-06-01,28.162,0.662,Kiribati
1950-06-01,33.883,0.764,Kuwait
1955-06-01,34.465,0.7709999999999999,Kuwait
1960-06-01,34.761,0.508,Kuwait
1965-06-01,35.136,0.5379999999999999,Kuwait
1970-06-01,34.271,0.45399999999999996,Kuwait
1975-06-01,34.79,0.524,Kuwait
1980-06-01,35.32,1.4680000000000002,Kuwait
1985-06-01,34.015,0.5589999999999999,Kuwait
1990-06-01,35.637,0.47700000000000004,Kuwait
1995-06-01,34.955,0.7879999999999999,Kuwait
2000-06-01,35.62300000000001,0.305,Kuwait
2005-06-01,35.681,0.6459999999999999,Kuwait
2010-06-01,37.302,0.175,Kuwait
2013-06-01,35.805,0.363,Kuwait
1950-06-01,15.003,0.405,Kyrgyzstan
1955-06-01,15.336,0.434,Kyrgyzstan
1960-06-01,14.424000000000001,0.65,Kyrgyzstan
1965-06-01,14.77,0.5489999999999999,Kyrgyzstan
1970-06-01,14.113,0.628,Kyrgyzstan
1975-06-01,15.011,0.475,Kyrgyzstan
1980-06-01,14.437000000000001,0.639,Kyrgyzstan
1985-06-01,15.473,0.27899999999999997,Kyrgyzstan
1990-06-01,16.932000000000002,0.517,Kyrgyzstan
1995-06-01,15.572000000000001,0.32,Kyrgyzstan
2000-06-01,15.511,0.467,Kyrgyzstan
2005-06-01,16.348,0.32,Kyrgyzstan
2010-06-01,14.4,0.305,Kyrgyzstan
2013-06-01,15.255,0.4320000000000001,Kyrgyzstan
1950-06-01,26.921,0.455,Laos
1955-06-01,26.637,0.322,Laos
1960-06-01,27.699,0.342,Laos
1965-06-01,26.55,0.414,Laos
1970-06-01,26.864,0.221,Laos
1975-06-01,26.806,0.34299999999999997,Laos
1980-06-01,26.742,0.213,Laos
1985-06-01,26.847,0.252,Laos
1990-06-01,26.81900000000001,0.44799999999999995,Laos
1995-06-01,27.553,0.304,Laos
2000-06-01,26.462,0.215,Laos
2005-06-01,27.567,0.195,Laos
2010-06-01,28.29,0.282,Laos
2013-06-01,27.51,0.35200000000000004,Laos
1950-06-01,15.219000000000001,0.36200000000000004,Latvia
1955-06-01,13.345999999999998,0.381,Latvia
1960-06-01,16.524,0.263,Latvia
1965-06-01,15.453,0.585,Latvia
1970-06-01,16.404,0.33,Latvia
1975-06-01,15.164,0.306,Latvia
1980-06-01,17.232,0.245,Latvia
1985-06-01,14.779000000000002,0.435,Latvia
1990-06-01,15.292,0.242,Latvia
1995-06-01,18.021,0.19,Latvia
2000-06-01,15.134,0.263,Latvia
2005-06-01,15.19,0.39,Latvia
2010-06-01,16.01,0.322,Latvia
2013-06-01,18.238,0.41200000000000003,Latvia
1950-06-01,23.017,0.397,Lebanon
1955-06-01,25.311,0.37799999999999995,Lebanon
1960-06-01,23.641,0.26,Lebanon
1965-06-01,25.041999999999998,0.504,Lebanon
1970-06-01,23.656,0.249,Lebanon
1975-06-01,23.616,0.37799999999999995,Lebanon
1980-06-01,24.098000000000006,0.48700000000000004,Lebanon
1985-06-01,23.982,0.33899999999999997,Lebanon
1990-06-01,23.969,0.38799999999999996,Lebanon
1995-06-01,25.166999999999998,0.218,Lebanon
2000-06-01,25.199,0.214,Lebanon
2005-06-01,23.987,0.254,Lebanon
2010-06-01,25.249,0.242,Lebanon
2013-06-01,24.500999999999998,0.997,Lebanon
1950-06-01,8.37,0.395,Lesotho
1955-06-01,7.105,0.366,Lesotho
1960-06-01,6.936,0.16899999999999998,Lesotho
1965-06-01,5.245,0.45299999999999996,Lesotho
1970-06-01,7.395,0.261,Lesotho
1975-06-01,7.82,0.305,Lesotho
1980-06-01,7.0139999999999985,0.39799999999999996,Lesotho
1985-06-01,8.004,0.33899999999999997,Lesotho
1990-06-01,7.157,0.22,Lesotho
1995-06-01,7.115,0.425,Lesotho
2000-06-01,8.603,0.35,Lesotho
2005-06-01,8.76,0.406,Lesotho
2010-06-01,7.358,0.295,Lesotho
2013-06-01,8.423,0.244,Lesotho
1950-06-01,25.203000000000007,0.349,Liberia
1955-06-01,25.062,0.149,Liberia
1960-06-01,25.163,0.5660000000000001,Liberia
1965-06-01,25.175,0.627,Liberia
1970-06-01,25.572,0.34600000000000003,Liberia
1975-06-01,25.177,0.183,Liberia
1980-06-01,25.379,0.4,Liberia
1985-06-01,25.318,0.371,Liberia
1990-06-01,25.839,0.22399999999999998,Liberia
1995-06-01,25.989,0.23600000000000002,Liberia
2000-06-01,25.623,0.457,Liberia
2005-06-01,25.717,0.442,Liberia
2010-06-01,26.227,0.228,Liberia
2013-06-01,25.811,0.6809999999999999,Liberia
1950-06-01,29.196,0.765,Libya
1955-06-01,30.516,0.452,Libya
1960-06-01,30.095,0.484,Libya
1965-06-01,29.453000000000007,0.562,Libya
1970-06-01,29.654,0.433,Libya
1975-06-01,29.167,0.41600000000000004,Libya
1980-06-01,30.09800000000001,0.41600000000000004,Libya
1985-06-01,30.97600000000001,0.473,Libya
1990-06-01,30.76,0.544,Libya
1995-06-01,32.08,0.41100000000000003,Libya
2000-06-01,29.132,0.66,Libya
2005-06-01,29.916,0.384,Libya
2010-06-01,32.078,0.319,Libya
2013-06-01,30.337,0.523,Libya
1950-06-01,14.911,0.38799999999999996,Liechtenstein
1955-06-01,11.956,0.311,Liechtenstein
1960-06-01,13.197,0.28600000000000003,Liechtenstein
1965-06-01,12.709,0.552,Liechtenstein
1970-06-01,13.773,0.37,Liechtenstein
1975-06-01,10.657,0.28300000000000003,Liechtenstein
1980-06-01,10.914,0.318,Liechtenstein
1985-06-01,10.616,0.368,Liechtenstein
1990-06-01,11.919,0.354,Liechtenstein
1995-06-01,10.692,0.337,Liechtenstein
2000-06-01,14.455,0.23399999999999999,Liechtenstein
2005-06-01,14.181,0.18600000000000005,Liechtenstein
2010-06-01,13.397,0.237,Liechtenstein
2013-06-01,12.535,0.40700000000000003,Liechtenstein
1950-06-01,15.477,0.36,Lithuania
1955-06-01,13.772,0.282,Lithuania
1960-06-01,16.465,0.301,Lithuania
1965-06-01,15.32,0.552,Lithuania
